Table S2H. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 72hpi.,,,,,,,,
,,,Organelle fraction,,,,,
P02462,COL4A1,Homo sapiens (Human),0.074895648,0.679211199,1,0.916889525,0,0.049158304
P02545,LMNA,Homo sapiens (Human),0,0.111696108,0.201857222,1,0.358413907,0.021913229
P02649,APOE,Homo sapiens (Human),0.168681441,1,0.954256888,0.679024574,0.078963619,0
P02751,FN1,Homo sapiens (Human),0.180158826,1,0.842896342,0.577832446,0.039315181,0
P02786,TFRC,Homo sapiens (Human),0.421457676,1,0.513875251,0.242715348,0.003398722,0
P02792,FTL,Homo sapiens (Human),0.230455074,1,0.601836639,0.217442408,0,0.00520179
P02794,FTH1,Homo sapiens (Human),0.254092878,1,0.520817862,0.194263843,0.027378484,0
P80297,MT1X,Homo sapiens (Human),0.764219222,1,0.179013896,0.141166311,0,0.045865486
P03928,MT-ATP8,Homo sapiens (Human),0.324066205,0.410180067,0.389884719,1,0.354572625,0
P04040,CAT,Homo sapiens (Human),0.100205388,0.424195177,0.399374955,1,0.200776959,0
P04062,GBA,Homo sapiens (Human),0.197420225,1,0.648009808,0.268343987,0.01628381,0
P04075,ALDOA,Homo sapiens (Human),1,0.842416122,0.215285323,0.102526749,0,0.000890419
P04080,CSTB,Homo sapiens (Human),0.72997805,1,0.275198474,0.200500141,0,0.068703075
P04083,ANXA1,Homo sapiens (Human),0.93688463,1,0.222597568,0.091615798,0.010545259,0
P04114,APOB,Homo sapiens (Human),0.41803792,1,0.257666326,0.077264484,0,0.00985821
P04156,PRNP,Homo sapiens (Human),1,0.589973288,0.355381268,0.183294427,0.04182263,0
P04179,SOD2,Homo sapiens (Human),0,0.172612326,0.290422332,1,0.077148276,0.045768001
P04181,OAT,Homo sapiens (Human),0,0.157786997,0.305397939,1,0.085794918,0.055644443
P04216,THY1,Homo sapiens (Human),1,0.657187034,0.34089706,0.18636925,0.052014603,0
P04264,KRT1,Homo sapiens (Human),0.137204177,0.007732058,0,0.045412576,0.038426992,1
P04406,GAPDH,Homo sapiens (Human),0.67697712,1,0.409175576,0.154195699,0.004431525,0
P04632,CAPNS1,Homo sapiens (Human),0.959566535,1,0.241400761,0.128223798,0,0.00856359
P04792,HSPB1,Homo sapiens (Human),1,0.808256477,0.236756598,0.145288382,0,0.027123922
P04843,RPN1,Homo sapiens (Human),0.092931049,0.644985189,0.974319279,1,0.016735685,0
P04844,RPN2,Homo sapiens (Human),0.062364851,0.594458153,0.933785651,1,0.023333797,0
P04899,GNAI2,Homo sapiens (Human),1,0.727509982,0.372304162,0.180350043,0.026908977,0
P05023,ATP1A1,Homo sapiens (Human),1,0.739311833,0.470167182,0.231806611,0.016823609,0
P05026,ATP1B1,Homo sapiens (Human),1,0.724885549,0.436442549,0.239716372,0.01061606,0
P05067,APP,Homo sapiens (Human),0.309362106,1,0.61065206,0.291963348,0.012994552,0
P05091,ALDH2,Homo sapiens (Human),0,0.122996275,0.266322781,1,0.102411971,0.071593555
P05106,ITGB3,Homo sapiens (Human),1,0.933535123,0.566719542,0.25136462,0,0.026920226
P05121,SERPINE1,Homo sapiens (Human),0.453771455,1,0.4510537,0.233794389,0.026939378,0
P05165,PCCA,Homo sapiens (Human),0,0.14151745,0.269806019,1,0.10165801,0.058476523
P05166,PCCB,Homo sapiens (Human),0,0.138868065,0.23108284,1,0.047738185,0.049566763
P05198,EIF2S1,Homo sapiens (Human),1,0.871169183,0.409270016,0.309219996,0.061386674,0
P05362,ICAM1,Homo sapiens (Human),1,0.604674892,0.369940519,0.185868157,0.013395486,0
P05386,RPLP1,Homo sapiens (Human),0.533416475,0.616156987,1,0.844168896,0.103602671,0
P05387,RPLP2,Homo sapiens (Human),0.671084822,0.86254469,1,0.838527524,0.02072554,0
P05388,RPLP0,Homo sapiens (Human),0.59289881,0.812100691,0.976506187,1,0,0.018552678
P05556,ITGB1,Homo sapiens (Human),1,0.885175258,0.550134905,0.292077906,0,0.005912756
P05976,MYL1,Homo sapiens (Human),1,0.701861457,0.701841494,0.518010402,0.027012489,0
P06280,GLA,Homo sapiens (Human),0.18926748,1,0.850914136,0.310578443,0,0.008368548
P06396,GSN,Homo sapiens (Human),1,0.929904828,0.259216519,0.168304906,0,0.009006927
P06576,ATP5B,Homo sapiens (Human),0,0.136989104,0.26668469,1,0.149525819,0.049408453
P06703,S100A6,Homo sapiens (Human),0.878142827,1,0.208089677,0.103503394,0.015307328,0
P06730,EIF4E,Homo sapiens (Human),0.977721622,1,0.301588388,0.22996761,0.014658184,0
P06733,ENO1,Homo sapiens (Human),0.892249734,1,0.239724888,0.120883529,0,0.01602581
P06744,GPI,Homo sapiens (Human),0.905322633,1,0.253182822,0.163884907,0,0.036579304
P06748,NPM1,Homo sapiens (Human),1,0.609241641,0.324536335,0.312548988,0,0.020491695
P06753-2,#N/A,#N/A,1,0.702737741,0.241310438,0.206978699,0,0.004412083
P06756,ITGAV,Homo sapiens (Human),1,0.891506159,0.538438256,0.27940248,0,0.000843801
P06865,HEXA,Homo sapiens (Human),0.182926086,1,0.775948958,0.316459072,0.016104341,0
P07093,SERPINE2,Homo sapiens (Human),0.244812289,1,0.626759645,0.222149096,0,0.036480897
P07099,EPHX1,Homo sapiens (Human),0.42071136,1,0.627052162,0.458207767,0.015770837,0
P07108,DBI,Homo sapiens (Human),0.712391066,1,0.278677835,0.176720005,0,0.021988858
P07195,LDHB,Homo sapiens (Human),0.909841073,1,0.306243491,0.301254742,0,0.001061432
P07203,GPX1,Homo sapiens (Human),0.137043727,0.329217349,0.298424955,1,0.057696195,0
P07237,P4HB,Homo sapiens (Human),0.20843408,1,0.98247397,0.614317916,0.001770708,0
P07339,CTSD,Homo sapiens (Human),0.169399086,1,0.679564842,0.239087666,0,0.010266124
P07355,ANXA2,Homo sapiens (Human),1,0.656022559,0.181274254,0.118396105,0.000985525,0
P07384,CAPN1,Homo sapiens (Human),0.942852338,1,0.229548836,0.132439489,0,0.008062235
P07437,TUBB,Homo sapiens (Human),1,0.778095472,0.19349033,0.144115974,0,0.015168924
P07585,DCN,Homo sapiens (Human),0.208383672,1,0.537840029,0.229886601,0,0.006422318
P07602,PSAP,Homo sapiens (Human),0.207917068,1,0.62303229,0.25415151,0.045919103,0
P07686,HEXB,Homo sapiens (Human),0.188707355,1,0.776655067,0.308546226,0,0.000365197
P07737,PFN1,Homo sapiens (Human),0.941982479,1,0.250551529,0.177815402,0,0.008601437
P07741,APRT,Homo sapiens (Human),0.874041431,1,0.237589455,0.514545569,0.537593963,0
P07814,EPRS,Homo sapiens (Human),1,0.94142679,0.375512425,0.298430976,0,0.035924064
P07858,CTSB,Homo sapiens (Human),0.186308199,1,0.702144756,0.261662153,0,0.001646233
P07900,HSP90AA1,Homo sapiens (Human),1,0.792474222,0.261773668,0.193128595,0,0.007625181
P07919,UQCRH,Homo sapiens (Human),0.005690527,0.193459827,0.326029105,1,0.08624219,0
P07942,LAMB1,Homo sapiens (Human),0.132033645,0.732663534,1,0.711685751,0.007826778,0
P07947,YES1,Homo sapiens (Human),1,0.600911248,0.291896469,0.158171874,0.02110645,0
P07954,FH,Homo sapiens (Human),0,0.13068348,0.275134888,1,0.059555164,0.046999753
P07996,THBS1,Homo sapiens (Human),0.219779224,1,0.571088962,0.200930254,0,0.018242938
P08107,HSPA1A,Homo sapiens (Human),0.868142485,1,0.381092689,0.275698256,0,0.031872631
P08123,COL1A2,Homo sapiens (Human),0.166548352,1,0.814734317,0.525558376,0.075160543,0
P08133,ANXA6,Homo sapiens (Human),0.953484967,1,0.250988134,0.139593991,0,0.015498552
P08134,RHOC,Homo sapiens (Human),0.891836276,1,0.323001885,0.263275441,0.000331883,0
P08172,CHRM2,Homo sapiens (Human),1,0.935956289,0.387682196,0.062114995,0,0.005324018
P08174,CD55,Homo sapiens (Human),1,0.620927694,0.267723137,0.133630737,0.014857941,0
P08195,SLC3A2,Homo sapiens (Human),1,0.874814848,0.498202186,0.264805187,0.014801321,0
P08238,HSP90AB1,Homo sapiens (Human),1,0.79726257,0.248245679,0.18358337,0.000874546,0
P08240,SRPRA,Homo sapiens (Human),0.426959593,0.962437373,1,0.909876541,0.071919654,0
P08243,ASNS,Homo sapiens (Human),0.804821737,1,0.320809359,0.275542887,0.009683837,0
P08253,MMP2,Homo sapiens (Human),0.25293585,1,0.576550751,0.307526902,0.025955317,0
P08473,MME,Homo sapiens (Human),0.897772125,1,0.496451321,0.213044525,0,0.006700365
P08559,PDHA1,Homo sapiens (Human),0,0.143364295,0.268843769,1,0.110978351,0.047900946
P08572,COL4A2,Homo sapiens (Human),0.36493101,1,0.837411084,0.867367232,0,0.046296357
P08574,CYC1,Homo sapiens (Human),0,0.148653093,0.335983403,1,0.08757347,0.054650517
P08648,ITGA5,Homo sapiens (Human),1,0.83079415,0.48581003,0.245961566,0.026146969,0
P08670,VIM,Homo sapiens (Human),1,0.535573852,0.310860482,0.347902529,0,0.017553624
P08754,GNAI3,Homo sapiens (Human),1,0.701921094,0.363891212,0.178572926,0.018220054,0
P08758,ANXA5,Homo sapiens (Human),0.862452421,1,0.253364489,0.11202694,0,0.00391636
P08865,RPSA,Homo sapiens (Human),1,0.879802265,0.274459547,0.235356395,0,0.007809455
P08962,CD63,Homo sapiens (Human),0.34108143,1,0.440358335,0.110598819,0,0.00895277
P09001,MRPL3,Homo sapiens (Human),0,0.143339886,0.264623899,1,0.100756455,0.036163082
P09110,ACAA1,Homo sapiens (Human),0.061117746,0.401539847,0.416221148,1,0.203163639,0
P09417,QDPR,Homo sapiens (Human),0.337325184,0.497214917,0.318105567,1,0,0.018526342
P09486,SPARC,Homo sapiens (Human),0.293838199,1,0.59696571,0.404558682,0.035456683,0
P09496,CLTA,Homo sapiens (Human),1,0.614846238,0.407954679,0.355887578,0.082014175,0
P09497,CLTB,Homo sapiens (Human),1,0.727490747,0.486220307,0.418667827,0,0.010866969
P09525,ANXA4,Homo sapiens (Human),0.656309543,1,0.226974429,0.091248057,0.007503792,0
P09543,CNP,Homo sapiens (Human),1,0.822058581,0.420356768,0.419957521,0.006100899,0
P09601,HMOX1,Homo sapiens (Human),0.792250658,1,0.575067564,0.624193328,0.03242062,0
P09619,PDGFRB,Homo sapiens (Human),1,0.808643957,0.392635415,0.232693974,0.020061177,0
P09622,DLD,Homo sapiens (Human),0,0.13922496,0.2692686,1,0.033842285,0.047366047
P09651,HNRNPA1,Homo sapiens (Human),0.184377489,0.434192153,0.527420373,1,0.441859269,0
P09669,COX6C,Homo sapiens (Human),0,0.139154875,0.280764601,1,0.085610475,0.038651747
P09871,C1S,Homo sapiens (Human),0.214627937,1,0.855188677,0.575558542,0.063219658,0
P09936,UCHL1,Homo sapiens (Human),0.788952599,1,0.265287087,0.145461507,0,0.017164402
P10109,FDX1,Homo sapiens (Human),0.051346361,0.169274515,0.289677453,1,0.08317729,0
P10114,RAP2A,Homo sapiens (Human),1,0.810652624,0.4687876,0.22765526,0.027865515,0
P10155,TROVE2,Homo sapiens (Human),0.976947072,1,0.350403747,0.219504968,0,0.046393853
P10176,COX8A,Homo sapiens (Human),0.061190578,0.264339756,0.315115153,1,0.022404921,0
P10253,GAA,Homo sapiens (Human),0.241426472,1,0.656102599,0.326806662,0.009887788,0
P10301,RRAS,Homo sapiens (Human),1,0.709139933,0.375308064,0.208849324,0,0.010759606
P10515,DLAT,Homo sapiens (Human),0,0.135472364,0.268843969,1,0.090737106,0.074667527
P10599,TXN,Homo sapiens (Human),0.582893432,1,0.276350697,0.125069647,0,0.038109881
P10606,COX5B,Homo sapiens (Human),0,0.132712416,0.276592019,1,0.078197461,0.067650829
P10619,CTSA,Homo sapiens (Human),0.170788684,1,0.728446785,0.309819597,0,0.024795162
P10620,MGST1,Homo sapiens (Human),0.420628053,0.682361775,0.638204226,1,0.045643858,0
P10644,PRKAR1A,Homo sapiens (Human),1,0.803896171,0.267921822,0.192809428,0,0.006614116
P10768,ESD,Homo sapiens (Human),0.942347118,1,0.248646226,0.161786812,0.003171428,0
P10809,HSPD1,Homo sapiens (Human),0,0.149426868,0.289431009,1,0.062721797,0.064965357
P10909,CLU,Homo sapiens (Human),0.243827023,1,0.706809377,0.376328058,0.025257167,0
P11021,HSPA5,Homo sapiens (Human),0.16137088,0.954336376,1,0.66351858,0.002052802,0
P11047,LAMC1,Homo sapiens (Human),0.220373833,0.885331579,1,0.813228109,0.016273358,0
P11117,ACP2,Homo sapiens (Human),0.277848373,1,0.591804962,0.251234794,0.000293094,0
P11142,HSPA8,Homo sapiens (Human),0.909361143,1,0.445556564,0.272926779,0,0.022014549
P11166,SLC2A1,Homo sapiens (Human),0.843648332,1,0.513197339,0.225343662,0,0.01032986
P11169,SLC2A3,Homo sapiens (Human),1,0.979320123,0.579788189,0.331009157,0.008463488,0
P11177,PDHB,Homo sapiens (Human),0,0.125968333,0.267830617,1,0.082384878,0.052595925
P11182,DBT,Homo sapiens (Human),0,0.096776155,0.263684696,1,0.043777273,0.039442067
P11216,PYGB,Homo sapiens (Human),0.684179659,1,0.316702209,0.301006855,0,0.007384904
P11233,RALA,Homo sapiens (Human),1,0.760091454,0.425468662,0.213540003,0,0.026627639
P11234,RALB,Homo sapiens (Human),1,0.755754495,0.375598701,0.192262046,0.001195762,0
P11279,LAMP1,Homo sapiens (Human),0.3132550'MARC2688,1,0.428450639,0.102244328,0.004760563,0
P11310,ACADM,Homo sapiens (Human),0,0.135182802,0.269233439,1,0.046155005,0.038941103
P11362,FGFR1,Homo sapiens (Human),0.762942889,1,0.379669056,0.194012111,0.02313316,0
P11387,TOP1,Homo sapiens (Human),0.143885249,0.227694704,0.206210313,1,0.10793634,0
P11413,G6PD,Homo sapiens (Human),0.946778333,1,0.28042408,0.306256402,0.028535775,0
P11498,PC,Homo sapiens (Human),0.189922075,0.700625776,0.385196514,1,0.112034661,0
P11586,MTHFD1,Homo sapiens (Human),1,0.913229935,0.646361982,0.447273087,0,0.012547171
P11717,IGF2R,Homo sapiens (Human),0.297592067,1,0.558001828,0.289191852,0.014222809,0
P11766,ADH5,Homo sapiens (Human),0.830791172,1,0.286563907,0.197962042,0,0.02143849
P11940,PABPC1,Homo sapiens (Human),0.932357977,1,0.476848791,0.475506215,0.02283645,0
P12081,HARS,Homo sapiens (Human),0.880578693,1,0.382229134,0.292645314,0,0.007561431
P12109,COL6A1,Homo sapiens (Human),0.144234945,0.79239479,1,0.998990745,0.113100066,0
P12110,COL6A2,Homo sapiens (Human),0.102120358,0.688600945,1,0.758709495,0.061413888,0
P12111,COL6A3,Homo sapiens (Human),0.080452987,0.702183537,1,0.837369885,0,0.005889181
P12235,SLC25A4,Homo sapiens (Human),0.086986485,0.248849916,0.374285116,1,0.014201201,0
P12236,SLC25A6,Homo sapiens (Human),0,0.145706766,0.306063147,1,0.069941078,0.052786172
P12268,IMPDH2,Homo sapiens (Human),0.588221052,1,0.382439567,0.16978444,0,0.016976349
P12277,CKB,Homo sapiens (Human),0.698386287,1,0.494851426,0.711659326,0,0.023155552
P12694,BCKDHA,Homo sapiens (Human),0.068515137,0.192908124,0.263553575,1,0.0819168,0
P12814-3,ACTN1,Homo sapiens (Human),1,0.569549586,0.229149282,0.202705858,0.02266332,0
P12955,PEPD,Homo sapiens (Human),1,0.976588052,0.269374918,0.202423596,0.003323844,0
P12956,XRCC6,Homo sapiens (Human),0.340918557,0.427917707,0.756131858,1,0.097024318,0
P13010,XRCC5,Homo sapiens (Human),0.500838719,0.622119558,0.801274409,1,0,0.118755635
P13073,COX4I1,Homo sapiens (Human),0,0.147086765,0.275702045,1,0.09795781,0.058159811
P13473,LAMP2,Homo sapiens (Human),0.28336261,1,0.446364805,0.117700019,0.076745221,0
P13489,RNH1,Homo sapiens (Human),1,0.953714382,0.237185047,0.151594122,0,0.012930178
P13639,EEF2,Homo sapiens (Human),1,0.997232422,0.272335623,0.204073763,0,0.007729625
P13667,PDIA4,Homo sapiens (Human),0.20028273,0.938526612,1,0.624613903,0.008085947,0
P13674-2,#N/A,#N/A,0.207834802,0.657998768,1,0.866905232,0,0.026784501
P13693,TPT1,Homo sapiens (Human),0.863333163,1,0.302693894,0.202438147,0,0.015498348
P13726,F3,Homo sapiens (Human),1,0.984480193,0.514967799,0.238201304,0.01678471,0
P13797,PLS3,Homo sapiens (Human),1,0.927644291,0.259405488,0.159434103,0,0.018084882
P13798,APEH,Homo sapiens (Human),0.758905944,1,0.275219548,0.112394144,0,0.00684386
P13807,GYS1,Homo sapiens (Human),0.841583091,1,0.515763109,0.765613209,0,0.138362055
P13861,PRKAR2A,Homo sapiens (Human),1,0.567560243,0.21911181,0.224782743,0.004372794,0
P13987,CD59,Homo sapiens (Human),1,0.674436968,0.372820286,0.177819538,0.011392081,0
P13995,MTHFD2,Homo sapiens (Human),0,0.123470092,0.264104474,1,0.071977438,0.00629515
P14209,CD99,Homo sapiens (Human),1,0.660372457,0.183199233,0.058354152,0.001559188,0
P14314,PRKCSH,Homo sapiens (Human),0.29443949,1,0.875360901,0.58162327,0.031778855,0
P14324,FDPS,Homo sapiens (Human),1,0.933506674,0.281337498,0.789476022,0.038826576,0
P14406,COX7A2,Homo sapiens (Human),0,0.126705759,0.260410004,1,0.172260007,0.094044072
P14618,#N/A,#N/A,1,0.879785342,0.219388845,0.169786943,0.022521164,0
P14618-2,#N/A,#N/A,1,0.987322103,0.242268728,0.114620636,0,0.007591211
P14625,HSP90B1,Homo sapiens (Human),0.200435858,0.935508222,1,0.666339926,0.008919675,0
P14735,IDE,Homo sapiens (Human),0.748116215,0.808098757,0.440310827,1,0,0.194074518
P14854,COX6B1,Homo sapiens (Human),0,0.138121102,0.290120876,1,0.137142644,0.088518498
P14868,DARS,Homo sapiens (Human),1,0.900952428,0.423067537,0.332601693,0.016220082,0
P14923,JUP,Homo sapiens (Human),1,0.725807967,0.409296764,0.197825916,0,0.017576063
P14927,UQCRB,Homo sapiens (Human),0,0.18644018,0.404669119,1,0.055230751,0.047653348
P15121,AKR1B1,Homo sapiens (Human),0.711880026,1,0.332285694,0.512733346,0,0.005083107
P15144,ANPEP,Homo sapiens (Human),1,0.860333274,0.485468594,0.242510857,0.0079002,0
P15151,PVR,Homo sapiens (Human),1,0.674002125,0.376198524,0.223299786,0.042036271,0
P15170,GSPT1,Homo sapiens (Human),1,0.962240571,0.320952428,0.235727738,0,0.010708697
P15289,ARSA,Homo sapiens (Human),0.206321928,1,0.738356298,0.275721258,0.075379206,0
P15311,EZR,Homo sapiens (Human),1,0.583301803,0.212246063,0.146071405,0.009693165,0
P15374,UCHL3,Homo sapiens (Human),0.933589389,1,0.387616332,0.235863908,0.011110117,0
P15529,CD46,Homo sapiens (Human),1,0.730419504,0.34822122,0.187563397,0.049121475,0
P15531,NME1,Homo sapiens (Human),1,0.892208122,0.287722935,0.321024154,0,0.029145207
P15559,NQO1,Homo sapiens (Human),0.831064385,1,0.304133197,0.454342446,0,0.01719909
P15586,GNS,Homo sapiens (Human),0.172230411,1,0.632381917,0.189375164,0,0.00426591
P15848,ARSB,Homo sapiens (Human),0.210856083,1,0.816205651,0.467752642,0.012703116,0
P15880,RPS2,Homo sapiens (Human),1,0.983361593,0.502991444,0.513607067,0.059558875,0
P15954,COX7C,Homo sapiens (Human),0.003101479,0.107390012,0.274045926,1,0,0.058206729
P16070,CD44,Homo sapiens (Human),1,0.735549804,0.390608992,0.202026065,0,0.014872348
P16152,CBR1,Homo sapiens (Human),0.573735198,1,0.502987505,0.897469416,0.032166348,0
P16219,ACADS,Homo sapiens (Human),0,0.111539608,0.233581935,1,0.208240941,0.0867204
P16234,PDGFRA,Homo sapiens (Human),0.781147966,1,0.484922998,0.214384613,0.031342986,0
P16278,GLB1,Homo sapiens (Human),0.142590156,1,0.883910709,0.35600259,0.05461747,0
P16333,NCK1,Homo sapiens (Human),1,0.971495819,0.292934322,0.258581436,0,0.024805554
P16401,HIST1H1B,Homo sapiens (Human),0,0.02321319,0.015628992,1,0.487187974,0.16530656
P16435,POR,Homo sapiens (Human),0.505716062,1,0.628569475,0.503107624,0.003137345,0
P16615,ATP2A2,Homo sapiens (Human),0.575488401,1,0.665806844,0.529978568,0,0.019582369
P16930,FAH,Homo sapiens (Human),0.912420089,1,0.295185915,0.117963461,0.009898179,0
P16949,STMN1,Homo sapiens (Human),1,0.752767797,0.243480414,0.142349071,0,0.001709583
P17050,NAGA,Homo sapiens (Human),0.145953132,1,0.810145627,0.416625561,0.027076797,0
P17066,HSPA6,Homo sapiens (Human),0.544115165,1,0.782155526,0.67351842,0,0.007449595
P17096,HMGA1,Homo sapiens (Human),0.553869095,0.298509221,0.028120981,1,0.308440863,0
P17152,TMEM11,Homo sapiens (Human),0,0.181612016,0.313390829,1,0.061362665,0.032965451
P17174,GOT1,Homo sapiens (Human),0.901334964,1,0.23188531,0.171620402,0,0.020173427
P17252,PRKCA,Homo sapiens (Human),0.926419648,1,0.298057736,0.233393325,0,0.014139852
P17301,ITGA2,Homo sapiens (Human),1,0.724468175,0.433024253,0.232247986,0.004096858,0
P17302,GJA1,Homo sapiens (Human),0.632063269,1,0.562002444,0.432310534,0.019944902,0
P17405,SMPD1,Homo sapiens (Human),0.241287732,1,0.747236654,0.262062063,0.02507476,0
P17568,NDUFB7,Homo sapiens (Human),0,0.159948491,0.278561484,1,0.098930586,0.031201111
P17612,PRKACA,Homo sapiens (Human),1,0.64786233,0.292749782,0.186399536,0,0.023357246
P17655,CAPN2,Homo sapiens (Human),1,0.973606154,0.258553213,0.15443836,0.001531646,0
P17693,HLA-G,Homo sapiens (Human),1,0.816379989,0.442647094,0.255541525,0.053932312,0
P17813,ENG,Homo sapiens (Human),1,0.72361385,0.366520911,0.23026598,0.026721189,0
P17858,PFKL,Homo sapiens (Human),1,0.952452724,0.337563787,0.423834733,0.025553763,0
P17900,GM2A,Homo sapiens (Human),0.180234779,1,0.62042628,0.240467775,0,0.051488863
P17931,LGALS3,Homo sapiens (Human),1,0.823026807,0.34337136,0.124282216,0.013891943,0
P17980,PSMC3,Homo sapiens (Human),1,0.872951229,0.363147056,0.287082609,0.014662149,0
P17987,TCP1,Homo sapiens (Human),1,0.892930708,0.26036521,0.208731337,0,0.003282091
P18031,PTPN1,Homo sapiens (Human),0.745799269,0.969833713,0.578616015,1,0.079201399,0
P18077,RPL35A,Homo sapiens (Human),0.471845822,0.847204827,0.961018351,1,0,0.071234764
P18084,ITGB5,Homo sapiens (Human),1,0.976267116,0.567438992,0.315872648,0,0.003480274
P18085,ARF4,Homo sapiens (Human),0.653942477,1,0.333649725,0.248471538,0,0.029161391
P18124,RPL7,Homo sapiens (Human),0.68447913,0.816574283,1,0.967880564,0.011891468,0
P18206,VCL,Homo sapiens (Human),1,0.900134654,0.266545,0.146798799,0,0.016163051
P18433,PTPRA,Homo sapiens (Human),1,0.828205668,0.437855348,0.255072123,0,0.00646792
P18564,ITGB6,Homo sapiens (Human),1,0.903977374,0.576605419,0.330018215,0.013494494,0
P18621,RPL17,Homo sapiens (Human),0.817284516,0.989627159,0.962950418,1,0,0.122524388
