Uniprot Accession,Gene,Organism,1,2,3,4,5,6
O96000,NDUFB10,Homo sapiens (Human),0,0.080050659,0.444754103,1,0.761125602,0.18060185
O96005,CLPTM1,Homo sapiens (Human),0.293225675,1,0.703439621,0.363529437,0.204236622,0
O96008,TOMM40,Homo sapiens (Human),0,0.110048911,0.458567542,1,0.681262367,0.166953241
O96011,PEX11B,Homo sapiens (Human),0,0.217089035,0.469588132,0.563484501,1,0.284381096
P00167,CYB5A,Homo sapiens (Human),0.373241847,1,0.753949581,0.317183668,0.297140697,0
P00338,LDHA,Homo sapiens (Human),0.647141972,1,0.503259173,0.388806515,0.364454982,0
P00387,CYB5R3,Homo sapiens (Human),0.289048612,0.922223361,0.96428505,1,0.8365461,0
P00390,GSR,Homo sapiens (Human),0.071811126,0.301706004,0.581563241,1,0.511814284,0
P00403,MT-CO2,Homo sapiens (Human),0,0.062262471,0.399821215,1,0.947801832,0.154251798
P00441,SOD1,Homo sapiens (Human),0.467805491,1,0.677461726,0.257460509,0.168400509,0
P00505,GOT2,Homo sapiens (Human),0,0.056717687,0.406838433,1,0.449502143,0.081603099
P00533,EGFR,Homo sapiens (Human),0.914544907,1,0.521707985,0.300005144,0.282383697,0
P00558,PGK1,Homo sapiens (Human),0.692246773,1,0.292966763,0.152296161,0.118539586,0
P00568,AK1,Homo sapiens (Human),0,0.263549382,0.072579193,0.279054952,1,0.528989003
P00749,PLAU,Homo sapiens (Human),0.4970241,1,0.491641709,0.241513412,0.257752318,0
P00750,PLAT,Homo sapiens (Human),0.38417641,1,0.696610289,0.492376944,0.437729623,0
P01033,TIMP1,Homo sapiens (Human),0.22816779,1,0.648267707,0.268703893,0.185317665,0
P01034,CST3,Homo sapiens (Human),0.261383964,1,0.73688862,0.327561329,0.240808606,0
P01111,NRAS,Homo sapiens (Human),1,0.960614429,0.440307651,0.250826795,0.203569238,0
P01112,HRAS,Homo sapiens (Human),1,0.932216387,0.629145167,0.301073846,0.274903576,0
P01116,KRAS,Homo sapiens (Human),1,0.966239186,0.450382189,0.25675747,0.113244521,0
P01130,LDLR,Homo sapiens (Human),0.275197237,1,0.625044963,0.854368001,0.47404139,0
P01889,HLA-B,Homo sapiens (Human),0.989498865,1,0.556707525,0.240121281,0.162746661,0
P02452,COL1A1,Homo sapiens (Human),0.155971484,1,0.951771382,0.412237942,0.434751178,0
P02462,COL4A1,Homo sapiens (Human),0.087199417,0.878476756,1,0.383589102,0.338021848,0
P02545,LMNA,Homo sapiens (Human),0,0.471844192,0.883505426,0.48966233,1,0.061590883
P02649,APOE,Homo sapiens (Human),0.160130494,1,0.849937125,0.479115605,0.441290548,0
P02751,FN1,Homo sapiens (Human),0.227965074,1,0.66232919,0.267729051,0.210085931,0
P02786,TFRC,Homo sapiens (Human),0.495856245,1,0.340046173,0.133208021,0.096843306,0
P02792,FTL,Homo sapiens (Human),0.194598627,0.664076746,1,0.440502664,0.133321227,0
P02794,FTH1,Homo sapiens (Human),0.253279425,0.93262014,1,0.379267943,0.176322331,0
P80297,MT1X,Homo sapiens (Human),0.777564252,1,0.186143338,0.124874615,0.158520053,0
P03928,MT-ATP8,Homo sapiens (Human),0,0.300503956,0.413911651,0.671977013,1,0.129776402
P04040,CAT,Homo sapiens (Human),0,0.2486556,0.726862228,0.801938121,1,0.222179713
P04062,GBA,Homo sapiens (Human),0.229173298,0.902180863,1,0.348337729,0.18110754,0
P04075,ALDOA,Homo sapiens (Human),0.950629069,1,0.389108641,0.254844918,0.25905873,0
P04080,CSTB,Homo sapiens (Human),0.567585841,1,0.451802399,0.336537613,0.269153695,0
P04083,ANXA1,Homo sapiens (Human),0.801817026,1,0.349387227,0.14972087,0.17819433,0
P04114,APOB,Homo sapiens (Human),0.648775229,1,0.354120033,0.144998298,0.152714912,0
P04156,PRNP,Homo sapiens (Human),1,0.814629999,0.412006442,0.161100008,0.120093201,0
P04179,SOD2,Homo sapiens (Human),0,0.078509287,0.439865302,1,0.423130399,0.039265005
P04181,OAT,Homo sapiens (Human),0,0.087142125,0.395281037,1,0.550815745,0.13528422
P04216,THY1,Homo sapiens (Human),1,0.739441702,0.300453627,0.102159571,0.232677955,0
P04264,KRT1,Homo sapiens (Human),0.032895827,0.003637804,0,0.138892813,0.174165989,1
P04406,GAPDH,Homo sapiens (Human),0.748258835,1,0.464526047,0.24246529,0.199957648,0
P04632,CAPNS1,Homo sapiens (Human),0.660650543,1,0.103218204,0.071633703,0.181911297,0
P04792,HSPB1,Homo sapiens (Human),0,0.157089533,0.033149084,0.305172251,1,0.943851372
P04843,RPN1,Homo sapiens (Human),0.158845397,1,0.927212408,0.519620453,0.442232581,0
P04844,RPN2,Homo sapiens (Human),0.177457899,1,0.938270135,0.531314902,0.381606685,0
P04899,GNAI2,Homo sapiens (Human),1,0.838380236,0.49728829,0.242348913,0.216459873,0
P04920,SLC4A2,Homo sapiens (Human),0.920476242,1,0.646635196,0.361578891,0.205749222,0
P04921,GYPC,Homo sapiens (Human),1,0.813735921,0.496874021,0.186259621,0.105835548,0
P05023,ATP1A1,Homo sapiens (Human),1,0.742753215,0.470836689,0.233503458,0.17282287,0
P05026,ATP1B1,Homo sapiens (Human),1,0.745594033,0.487289025,0.238220516,0.153459474,0
P05067,APP,Homo sapiens (Human),0.32043025,1,0.593909909,0.249676694,0.187302095,0
P05091,ALDH2,Homo sapiens (Human),0,0.056249674,0.420077798,1,0.64889383,0.137438634
P05106,ITGB3,Homo sapiens (Human),1,0.867075079,0.407065379,0.290941003,0.516985225,0
P05121,SERPINE1,Homo sapiens (Human),0.272622256,1,0.64723593,0.218335095,0.248613127,0
P05141,SLC25A5,Homo sapiens (Human),0,0.07786979,0.430210665,1,0.584792051,0.177900569
P05161,ISG15,Homo sapiens (Human),0.193834903,0.930639588,0.319608304,0.354909385,1,0
P05165,PCCA,Homo sapiens (Human),0,0.068860178,0.401685107,1,0.523191045,0.131978473
P05166,PCCB,Homo sapiens (Human),0,0.047079486,0.344369002,1,0.62936554,0.068796681
P05198,EIF2S1,Homo sapiens (Human),0.099753538,1,0.167667731,0.037743893,0.693100486,0
P05362,ICAM1,Homo sapiens (Human),1,0.725026984,0.393738652,0.1700655,0.155579122,0
P05387,RPLP2,Homo sapiens (Human),0.02495031,0.879017567,1,0.497859489,0.469435642,0
P05388,RPLP0,Homo sapiens (Human),0.020553792,0.860159731,1,0.463063042,0.505965359,0
P05556,ITGB1,Homo sapiens (Human),0.861570341,1,0.561837958,0.292981668,0.275539943,0
P05976,MYL1,Homo sapiens (Human),0.438602533,0.498746108,1,0.447782101,0.280599661,0
P05997,COL5A2,Homo sapiens (Human),0.12467315,0.879067016,1,0.5652639,0.390832636,0
P06280,GLA,Homo sapiens (Human),0.16069898,0.764768664,1,0.318261591,0.12056566,0
P06396,GSN,Homo sapiens (Human),0.683265218,1,0.427974878,0.185093026,0.274882864,0
P06473,gB,HCMV,0.144594736,1,0.867079955,0.261530841,0.689360679,0
P06576,ATP5B,Homo sapiens (Human),0,0.063762058,0.421654629,1,0.805209407,0.178479515
P06703,S100A6,Homo sapiens (Human),0.567041471,1,0.32231492,0.171393816,0.317094558,0
P06733,ENO1,Homo sapiens (Human),0.717530424,1,0.359531454,0.181186036,0.128457405,0
P06744,GPI,Homo sapiens (Human),0.57707948,1,0.440754566,0.318654688,0.26190497,0
P06748,NPM1,Homo sapiens (Human),1,0.181598191,0,0.125800412,0.336648882,0.25923944
P06753-2,#N/A,#N/A,0.823572592,1,0.365673924,0.271266179,0.227146517,0
P06756,ITGAV,Homo sapiens (Human),1,0.869902855,0.501856732,0.238239109,0.183673106,0
P06865,HEXA,Homo sapiens (Human),0.230720646,0.919072369,1,0.376764466,0.242010418,0
P07099,EPHX1,Homo sapiens (Human),0.362467041,1,0.747416111,0.480439411,0.434021733,0
P07195,LDHB,Homo sapiens (Human),0.664126629,1,0.728609879,0.581481988,0.432308247,0
P07203,GPX1,Homo sapiens (Human),0,0.070652829,0.395277755,1,0.550143034,0.189437755
P07237,P4HB,Homo sapiens (Human),0.253421135,1,0.763926964,0.3129988,0.140786859,0
P07339,CTSD,Homo sapiens (Human),0.17773874,0.812759068,1,0.327777495,0.180818418,0
P07355,ANXA2,Homo sapiens (Human),1,0.935161595,0.293465531,0.137298112,0.108266637,0
P07384,CAPN1,Homo sapiens (Human),0.124672038,1,0.115975854,0.315311793,0.775962487,0
P07437,TUBB,Homo sapiens (Human),0,0.145921526,0.164455443,0.49756537,1,0.991503328
P07585,DCN,Homo sapiens (Human),0.301188201,1,0.547674986,0.243301858,0.221944701,0
P07686,HEXB,Homo sapiens (Human),0.251229585,0.898093058,1,0.392863611,0.203062497,0
P07711,CTSL,Homo sapiens (Human),0.149916562,0.82401078,1,0.443420573,0.168560743,0
P07737,PFN1,Homo sapiens (Human),0.641628216,1,0.391425274,0.1644183,0.126669275,0
P07741,APRT,Homo sapiens (Human),0,0.135393142,0.101448475,0.20259048,1,0.553015374
P07814,EPRS,Homo sapiens (Human),0,0.309839124,0.136950612,0.381779465,1,0.760819005
P07858,CTSB,Homo sapiens (Human),0.16541605,0.912181157,1,0.423403893,0.209096488,0
P07900,HSP90AA1,Homo sapiens (Human),0.669384834,1,0.318621656,0.23488636,0.281376969,0
P07919,UQCRH,Homo sapiens (Human),0,0.108101428,0.342781857,1,0.912000222,0.167159764
P07942,LAMB1,Homo sapiens (Human),0.181782482,1,0.99361187,0.430385754,0.300498166,0
P07947,YES1,Homo sapiens (Human),1,0.819430815,0.454227268,0.209506042,0.265980352,0
P07948,LYN,Homo sapiens (Human),1,0.77328159,0.383663602,0.151739578,0.172388163,0
P07954,FH,Homo sapiens (Human),0,0.056159594,0.419623429,1,0.383541032,0.082527871
P07996,THBS1,Homo sapiens (Human),0.299264261,1,0.582352739,0.352716375,0.280527895,0
P08107,HSPA1A,Homo sapiens (Human),0.694558216,1,0.59834647,0.283745094,0.126250642,0
P08123,COL1A2,Homo sapiens (Human),0.20275439,1,0.72444318,0.312711332,0.276824869,0
P08133,ANXA6,Homo sapiens (Human),0.759694558,1,0.32798028,0.134081978,0.14208674,0
P08134,RHOC,Homo sapiens (Human),0.665265982,1,0.333131796,0.38169513,0.526195452,0
P08174,CD55,Homo sapiens (Human),1,0.657930405,0.363458648,0.107382532,0.175534832,0
P08195,SLC3A2,Homo sapiens (Human),1,0.878013814,0.454325371,0.208745807,0.195324466,0
P08236,GUSB,Homo sapiens (Human),0.237635082,0.826764415,1,0.401418139,0.207523916,0
P08237,PFKM,Homo sapiens (Human),0,0.222463049,0.296212408,0.819298112,1,0.67867593
P08238,HSP90AB1,Homo sapiens (Human),0.492830433,1,0.128540644,0.159033183,0.579038862,0
P08240,SRPRA,Homo sapiens (Human),0.050995074,1,0.626532991,0.39317572,0.443296335,0
P08243,ASNS,Homo sapiens (Human),0,0.436627113,0.315283507,0.598967427,1,0.785094697
P08253,MMP2,Homo sapiens (Human),0.265732688,1,0.56523204,0.24259372,0.24911721,0
P08318,UL32,HCMV,0,0.05026937,0.122628436,0.199324126,0.443710029,1
P08473,MME,Homo sapiens (Human),0.970093327,1,0.678403092,0.274406735,0.205103636,0
P08546,UL54,HCMV,0,0.101388415,0.167602822,0.389282594,1,0.894194656
P08559,PDHA1,Homo sapiens (Human),0,0.068365557,0.404870662,1,0.618800815,0.125783364
P08572,COL4A2,Homo sapiens (Human),0.135109755,1,0.912853896,0.413889267,0.411211368,0
P08574,CYC1,Homo sapiens (Human),0,0.080635052,0.396739778,1,0.521020289,0.080106233
P08648,ITGA5,Homo sapiens (Human),0.993960584,1,0.528912753,0.199097546,0.230672467,0
P08670,VIM,Homo sapiens (Human),1,0.88787128,0,0.168753271,0.454076588,0.894048062
P08754,GNAI3,Homo sapiens (Human),1,0.785987692,0.50483984,0.192898799,0.181888371,0
P08758,ANXA5,Homo sapiens (Human),0.789122784,1,0.330873188,0.145568211,0.179249479,0
P08865,RPSA,Homo sapiens (Human),0.151368738,0.302267806,0,0.103618955,1,0.340449894
P08962,CD63,Homo sapiens (Human),0.3502238,1,0.818521589,0.205527578,0.160286516,0
P09001,MRPL3,Homo sapiens (Human),0,0.058338471,0.349417679,1,0.43624561,0.112640236
P09110,ACAA1,Homo sapiens (Human),0,0.250057054,0.668671163,0.854016154,1,0.26240754
P09211,GSTP1,Homo sapiens (Human),0.591307333,1,0.276384376,0.074662722,0.210012919,0
P09382,LGALS1,Homo sapiens (Human),1,0.452241029,0.121759828,0.065217602,0.066788397,0
P09486,SPARC,Homo sapiens (Human),0.203485801,1,0.604383724,0.34774433,0.402571115,0
P09496,CLTA,Homo sapiens (Human),1,0.963722078,0.486211621,0.42717863,0.702017777,0
P09497,CLTB,Homo sapiens (Human),1,0.796819936,0.490289557,0.221400084,0.078889714,0
P09525,ANXA4,Homo sapiens (Human),0.719678598,1,0.345434258,0.224593594,0.431157037,0
P09543,CNP,Homo sapiens (Human),0.970726069,1,0.58532811,0.526072218,0.297557565,0
P09601,HMOX1,Homo sapiens (Human),0.336563068,1,0.723102226,0.439634372,0.360898113,0
P09619,PDGFRB,Homo sapiens (Human),0.766284848,1,0.708314705,0.192307266,0.356413335,0
P09622,DLD,Homo sapiens (Human),0,0.070703222,0.396350861,1,0.455406659,0.084434826
P09651,HNRNPA1,Homo sapiens (Human),0,0.408209453,0.436382173,0.526991291,1,0.844172544
P09669,COX6C,Homo sapiens (Human),0,0.067393493,0.398221063,1,0.636939473,0.142012385
P09695,TRS1,HCMV,0,0.615024996,1,0.878713426,0.658914156,0.00846438
P09701,US23,HCMV,0,0.096304196,0.190598521,0.402637705,1,0.878217809
P09709,US34,HCMV,0.076184983,1,0.809491902,0.44912933,0.708527189,0
P09722,US22,HCMV,0,0.016198832,0.04278353,0.375583012,0.943125487,1
P09727,US11,HCMV,0.227439056,1,0.755342125,0.470836929,0.524935731,0
P09871,C1S,Homo sapiens (Human),0.196338988,1,0.860594445,0.388735211,0.218194285,0
P09913,IFIT2,Homo sapiens (Human),0,0.144080426,0.057033923,0.243960273,1,0.5517885
P09914,IFIT1,Homo sapiens (Human),0,0.263653262,0.008925922,0.355088913,1,0.870500141
P09936,UCHL1,Homo sapiens (Human),0.634641185,1,0.353338777,0.185716264,0.088584565,0
P10109,FDX1,Homo sapiens (Human),0,0.066761337,0.426183895,1,0.496405539,0.079365189
P10155,TROVE2,Homo sapiens (Human),0,0.905502233,0.07053257,0.160118924,1,0.537445277
P10301,RRAS,Homo sapiens (Human),1,0.850420314,0.495160318,0.303678605,0.323852683,0
P10321,HLA-C,Homo sapiens (Human),0.517441984,1,0.641878035,0.413344563,0.225403124,0
P10515,DLAT,Homo sapiens (Human),0,0.066060651,0.415638645,1,0.630496876,0.153463192
P10599,TXN,Homo sapiens (Human),0.582825367,1,0.388269339,0.220447101,0.053320485,0
P10606,COX5B,Homo sapiens (Human),0,0.055247318,0.40977491,1,0.640634876,0.175141441
P10619,CTSA,Homo sapiens (Human),0.195390359,0.889591433,1,0.411193959,0.202647946,0
P10620,MGST1,Homo sapiens (Human),0.383798233,1,0.884718252,0.768585362,0.642197198,0
P10644,PRKAR1A,Homo sapiens (Human),0.710818249,1,0.029809587,0.094652424,0.417120768,0
P10768,ESD,Homo sapiens (Human),0.603813192,1,0.360039205,0.333427408,0.19073537,0
P10909,CLU,Homo sapiens (Human),0.239311962,1,0.664660381,0.277162462,0.39713965,0
P11021,HSPA5,Homo sapiens (Human),0.225166911,1,0.814212512,0.33432153,0.168443396,0
P11047,LAMC1,Homo sapiens (Human),0.177553858,1,0.919842544,0.39464997,0.257412094,0
P11117,ACP2,Homo sapiens (Human),0.337655203,1,0.943314153,0.397814861,0.329448816,0
P11142,HSPA8,Homo sapiens (Human),0.647354271,1,0.571212417,0.275358525,0.206150798,0
P11166,SLC2A1,Homo sapiens (Human),0.906213122,1,0.534480924,0.233091785,0.159419546,0
P11169,SLC2A3,Homo sapiens (Human),0.939291191,1,0.554061869,0.226648987,0.237173931,0
P11172,UMPS,Homo sapiens (Human),0,0.170070163,0.491975031,1,0.933500296,0.621716098
P11182,DBT,Homo sapiens (Human),0,0.058780415,0.448414841,1,0.493954208,0.176182424
P11216,PYGB,Homo sapiens (Human),0.770249169,1,0.088482104,0,0.793191474,0.098781312
P11233,RALA,Homo sapiens (Human),1,0.866887976,0.468066452,0.211729043,0.111677609,0
P11234,RALB,Homo sapiens (Human),1,0.887701422,0.492699291,0.214158016,0.176347715,0
P11279,LAMP1,Homo sapiens (Human),0.407828161,1,0.693393558,0.188368641,0.154050617,0
P11310,ACADM,Homo sapiens (Human),0,0.06286405,0.441980098,1,0.403998234,0.081249053
P11413,G6PD,Homo sapiens (Human),0.040959241,0.675346484,0.351853763,0.480378118,1,0
P11498,PC,Homo sapiens (Human),0,0.091062549,0.454580909,1,0.680546556,0.125302084
P11586,MTHFD1,Homo sapiens (Human),0,0.636315268,0.746655677,0.518200197,1,0.694521676
P11717,IGF2R,Homo sapiens (Human),0.304493379,1,0.507464672,0.186249351,0.210415188,0
P11940,PABPC1,Homo sapiens (Human),0,0.306247222,0.310771208,0.467907487,1,0.481293132
P12109,COL6A1,Homo sapiens (Human),0.109862885,1,0.994051585,0.470426068,0.451296869,0
P12110,COL6A2,Homo sapiens (Human),0.152494135,1,0.978357181,0.427066464,0.31903229,0
P12111,COL6A3,Homo sapiens (Human),0.127721782,1,0.928037332,0.382505613,0.184230459,0
P12235,SLC25A4,Homo sapiens (Human),0,0.119783418,0.486529885,1,0.629284448,0.127356101
P12236,SLC25A6,Homo sapiens (Human),0,0.07523039,0.424350861,1,0.597071678,0.122207924
P12268,IMPDH2,Homo sapiens (Human),0,0.359762925,0.285725364,0.401318829,1,0.735373608
P12277,CKB,Homo sapiens (Human),0.516987476,1,0.304632057,0.203232407,0.247315424,0
P12694,BCKDHA,Homo sapiens (Human),0,0.12602158,0.419235483,1,0.556849285,0.039788528
P12814-3,ACTN1,Homo sapiens (Human),0.927340961,1,0.333044974,0.300254042,0.21138789,0
P12824,gH,HCMV,0.224182208,1,0.819425572,0.340621327,0.433656801,0
P12956,XRCC6,Homo sapiens (Human),0,0.198672284,0.441076707,0.609947558,0.891513128,1
P13010,XRCC5,Homo sapiens (Human),0,0.266048374,1,0.772367293,0.498582094,0.548532484
P13073,COX4I1,Homo sapiens (Human),0,0.074403288,0.458241539,1,0.699180922,0.190862019
P13196,ALAS1,Homo sapiens (Human),0,0.134764472,0.399740551,1,0.453569745,0.102929855
P13202,UL123,HCMV,0.033625165,0,0.060501534,0.287480735,0.65654162,1
P13473,LAMP2,Homo sapiens (Human),0.385089995,1,0.728439089,0.200612373,0.235180364,0
P13489,RNH1,Homo sapiens (Human),0.316202206,0.572221906,0,0.197310441,1,0.259847834
P13639,EEF2,Homo sapiens (Human),0.594889428,1,0.073242661,0.063403852,0.413232984,0
P13667,PDIA4,Homo sapiens (Human),0.236331433,1,0.799669161,0.333723547,0.154512036,0
P13674-2,#N/A,#N/A,0.19289477,1,0.840001093,0.396150627,0.244152812,0
P13693,TPT1,Homo sapiens (Human),0.480979364,1,0.121187176,0,0.279430525,0.131754715
P13726,F3,Homo sapiens (Human),1,0.972720833,0.633099259,0.293128314,0.176728524,0
P13747,HLA-E,Homo sapiens (Human),0.320101585,1,0.653453596,0.347425489,0.289064068,0
P13797,PLS3,Homo sapiens (Human),0.729570912,1,0.350759664,0.205368378,0.120870593,0
P13861,PRKAR2A,Homo sapiens (Human),1,0.976048899,0.309479321,0.284968707,0.189052635,0
P13987,CD59,Homo sapiens (Human),1,0.752393185,0.370725895,0.157152993,0.19341189,0
P13995,MTHFD2,Homo sapiens (Human),0,0.056607332,0.415860271,1,0.488724675,0.116572235
P14209,CD99,Homo sapiens (Human),0.974331689,1,0.357234499,0.156502486,0.228138819,0
P14314,PRKCSH,Homo sapiens (Human),0.252053554,1,0.752145177,0.309112173,0.191152185,0
P60528,US6,HCMV,0.232659656,1,0.606644516,0.3706388,0.327429361,0
P14406,COX7A2,Homo sapiens (Human),0,0.052827138,0.431604753,1,0.559579954,0.175036402
P14618-2,#N/A,#N/A,0.79660733,1,0.346009792,0.218539938,0.157543036,0
P14625,HSP90B1,Homo sapiens (Human),0.233422516,1,0.813135252,0.332442161,0.173651705,0
P14735,IDE,Homo sapiens (Human),0.120104138,0.406302405,0.438610789,1,0.578377927,0
P14854,COX6B1,Homo sapiens (Human),0,0.072147901,0.402455185,1,0.751578296,0.189963319
P14866,HNRNPL,Homo sapiens (Human),0,0.091371423,0.140718784,0.419311789,1,0.709573306
P14868,DARS,Homo sapiens (Human),0,0.254137979,0.043580675,0.306940737,1,0.521689042
P14923,JUP,Homo sapiens (Human),1,0.854110762,0.481779164,0.228836066,0.154784552,0
P14927,UQCRB,Homo sapiens (Human),0,0.053502572,0.400593744,1,0.656179043,0.1631583
P15121,AKR1B1,Homo sapiens (Human),0.540810534,1,0.606119068,0.917786341,0.478061919,0
P15144,ANPEP,Homo sapiens (Human),1,0.943034024,0.57665339,0.229509554,0.171419592,0
P15151,PVR,Homo sapiens (Human),1,0.859081937,0.527015486,0.23208966,0.199313186,0
P15170,GSPT1,Homo sapiens (Human),0.105521196,0.375330078,0,0.228421306,1,0.99808099
P15289,ARSA,Homo sapiens (Human),0.185754732,0.832048455,1,0.30488676,0.290201651,0
P15309,ACPP,Homo sapiens (Human),0.277812323,1,0.839167502,0.2105544,0.209875703,0
P15311,EZR,Homo sapiens (Human),0.889032104,1,0.376538662,0.239584584,0.117913556,0
P15529,CD46,Homo sapiens (Human),1,0.959698254,0.53061518,0.207138861,0.252095313,0
P15531,NME1,Homo sapiens (Human),0.378837673,1,0.444077351,0.473988715,0.600134043,0
P15559,NQO1,Homo sapiens (Human),0.007484283,0.8525854,0.089103478,1,0.533429797,0
P15586,GNS,Homo sapiens (Human),0.211204365,0.981548569,1,0.30189517,0.141815232,0
P15848,ARSB,Homo sapiens (Human),0.14708847,0.716752778,1,0.406566012,0.186373958,0
P15880,RPS2,Homo sapiens (Human),0,0.170181747,0.138053968,0.34754448,1,0.616069
P15954,COX7C,Homo sapiens (Human),0,0.101916825,0.420030473,1,0.485655801,0.138397871
P16035,TIMP2,Homo sapiens (Human),0.267391163,1,0.679095793,0.243631083,0.099727878,0
P16070,CD44,Homo sapiens (Human),1,0.698065976,0.330767314,0.139807016,0.112048099,0
P16152,CBR1,Homo sapiens (Human),0.029831239,0.613410226,0.659434736,1,0.757233451,0
P16278,GLB1,Homo sapiens (Human),0.183162752,0.681634101,1,0.442017171,0.277592044,0
P16435,POR,Homo sapiens (Human),0.36031933,1,0.638542381,0.315926755,0.295079994,0
P16615,ATP2A2,Homo sapiens (Human),0.381415762,1,0.66237851,0.341734409,0.278270395,0
P16727,UL84,HCMV,0,0.384334195,0.397293731,0.397590232,1,0.874704333
P16739,UL119/UL118,HCMV,0.181730742,0.834202048,1,0.251057736,0.255272188,0
P16755,UL13,HCMV,1,0.987289579,0.707825585,0.863026397,0.989909788,0
