Uniprot Accession,Gene,Organism,1,2,3,4,5,6
Q13510,ASAH1,Homo sapiens (Human),0.276981387,0.413284094,1,0.53089416,0.105709247,0
Q13563,PKD2,Homo sapiens (Human),0.79320791,1,0.709818557,0.523735761,0.671444947,0
Q13576,IQGAP2,Homo sapiens (Human),1,0.443298819,0.319758477,0.177884906,0.021506931,0
Q13586,STIM1,Homo sapiens (Human),0.940928244,1,0.989039892,0.616650922,0.466810263,0
Q13596,SNX1,Homo sapiens (Human),0.433767147,0,0.313550379,0.855998328,1,0.445404909
Q13636,RAB31,Homo sapiens (Human),1,0.453550635,0.716006652,0.523836666,0.442335283,0
Q13637,RAB32,Homo sapiens (Human),0.908184102,1,0.628066686,0.679426417,0.750323754,0
Q13641,TPBG,Homo sapiens (Human),1,0.595195286,0.453477744,0.178862772,0.07879514,0
Q13724,MOGS,Homo sapiens (Human),0.50556165,0.968737508,1,0.633444998,0.652419163,0
Q13740,ALCAM,Homo sapiens (Human),1,0.452529179,0.404797807,0.212007976,0.083520438,0
Q13813,SPTAN1,Homo sapiens (Human),0.960450789,0.336429451,1,0.268397977,0.080676166,0
Q13825,AUH,Homo sapiens (Human),0,0.009086022,0.424595985,1,0.260536358,0.115036351
Q13885,TUBB2A,Homo sapiens (Human),0.173411451,0,0.186917259,0.461772284,1,0.70624192
Q13907,IDI1,Homo sapiens (Human),0.137656908,0,0.598456357,1,0.345204756,0.217158601
Q14008,CKAP5,Homo sapiens (Human),0,0.013616903,0.393833523,1,0.30473204,0.154179377
Q14019,COTL1,Homo sapiens (Human),1,0.623792198,0.358488747,0.202439708,0.088631926,0
Q14108,SCARB2,Homo sapiens (Human),0.945276297,0.809845465,1,0.307056229,0.003897116,0
Q14118,DAG1,Homo sapiens (Human),1,0.531760843,0.424926406,0.148148423,0.058013902,0
Q14126,DSG2,Homo sapiens (Human),1,0.558297857,0.349280919,0.200024647,0.072635404,0
Q14152,EIF3A,Homo sapiens (Human),0.017070552,0.034141105,0,0.258874047,1,0.341692624
Q14165,MLEC,Homo sapiens (Human),0.730362663,0.876261978,1,0.604816832,0.667556167,0
Q14168,MPP2,Homo sapiens (Human),1,0.681572513,0.4274971,0.323859391,0.190876338,0
Q14192,FHL2,Homo sapiens (Human),0.259758121,0,0.057527462,0.158634059,1,0.614356015
Q14197,ICT1,Homo sapiens (Human),0,0.023429681,0.465113789,1,0.286491458,0.127160749
Q14204,DYNC1H1,Homo sapiens (Human),0.446337555,0,0.170225879,0.536647751,1,0.461212359
Q14247,CTTN,Homo sapiens (Human),1,0.481331715,0.24985971,0.144753318,0.023467266,0
Q14249,ENDOG,Homo sapiens (Human),0.006243729,0,0.390353782,1,0.189941017,0.088473862
Q14254,FLOT2,Homo sapiens (Human),1,0.508374825,0.549429142,0.265731212,0.088182699,0
Q14257,RCN2,Homo sapiens (Human),1,0.924592145,0.95498627,0.399482682,0.138087162,0
Q14315,FLNC,Homo sapiens (Human),1,0.469568109,0.348773504,0.310225278,0.283168292,0
Q14344,GNA13,Homo sapiens (Human),1,0.463600543,0.42024541,0.163680786,0.093017568,0
Q14376,GALE,Homo sapiens (Human),0.140690759,0,0.033220433,0.231084661,1,0.779959938
Q14534,SQLE,Homo sapiens (Human),0.55569221,1,0.868601167,0.509147962,0.271149975,0
Q14554,PDIA5,Homo sapiens (Human),0.643450488,0.931763749,1,0.501528141,0.591778611,0
Q14573,ITPR3,Homo sapiens (Human),0.946771557,0.922701816,1,0.493512251,0.261249824,0
Q14696,MESDC2,Homo sapiens (Human),1,0.905387147,0.946772101,0.284274601,0.067207995,0
Q14697,#N/A,#N/A,0.838502891,0.67358112,1,0.322522761,0.200232858,0
Q14697-2,#N/A,#N/A,0.90056565,0.578917901,1,0.670397684,0.4374602,0
Q14699,RFTN1,Homo sapiens (Human),1,0.370809068,0.339450183,0.170724642,0,0.009996354
Q14728,MFSD10,Homo sapiens (Human),0.505372537,0.558328377,0.502952224,0.650208754,1,0
Q14764,MVP,Homo sapiens (Human),0.715208068,0.070043975,0.174109205,0.729339626,1,0
Q14847,LASP1,Homo sapiens (Human),1,0.425346291,0.216223616,0.103446123,0.025762197,0
Q14956,GPNMB,Homo sapiens (Human),0.606111385,1,0.929454048,0.507586889,0.150837134,0
Q14974,KPNB1,Homo sapiens (Human),1,0.359134253,0.254378446,0.267112521,0.502017782,0
Q15005,SPCS2,Homo sapiens (Human),0.821508115,1,0.96534856,0.732702659,0.79978153,0
Q15006,EMC2,Homo sapiens (Human),0.521377006,1,0.969870163,0.6022424,0.473356689,0
Q15008,PSMD6,Homo sapiens (Human),0.315049749,0,0.179195421,0.459184834,1,0.627070983
Q15019,2-Sep,Homo sapiens (Human),1,0.216295778,0.47597545,0.109179437,0.080660805,0
Q15031,LARS2,Homo sapiens (Human),0,0.01843717,0.371601954,1,0.395121733,0.110416495
Q15035,TRAM2,Homo sapiens (Human),0.606542437,0.842682224,1,0.514599038,0.348415558,0
Q15041,ARL6IP1,Homo sapiens (Human),1,0.877105704,0.596115163,0.393137658,0.424409643,0
Q15043,SLC39A14,Homo sapiens (Human),1,0.753653221,0.728041953,0.360502698,0.30811769,0
Q15046,KARS,Homo sapiens (Human),0.036456411,0,0.322086624,1,0.409840218,0.0170833
Q15067,ACOX1,Homo sapiens (Human),0,0.41802477,0.93420051,1,0.986970627,0.106305238
Q15070,OXA1L,Homo sapiens (Human),0,0.020328177,0.519767107,1,0.202629986,0.088384901
Q15075,EEA1,Homo sapiens (Human),1,0.439177279,0.216764575,0.152210448,0.056180733,0
Q15084,PDIA6,Homo sapiens (Human),0.832527248,0.998106975,1,0.315435718,0.12212987,0
Q15118,PDK1,Homo sapiens (Human),0,0.044558546,0.45700056,1,0.548943991,0.141993635
Q15121,PEA15,Homo sapiens (Human),0.424904453,0.014132693,0,0.386435342,1,0.421190451
Q15155,NOMO1,Homo sapiens (Human),1,0.664290364,0.114393489,0.021714024,0.110157854,0
Q15165,PON2,Homo sapiens (Human),0.538322496,1,0.793490608,0.635194063,0.867679027,0
Q15185,PTGES3,Homo sapiens (Human),0.303324784,0,0.033921297,0.265825459,1,0.555653328
Q15286,RAB35,Homo sapiens (Human),1,0.352155065,0.380879003,0.205927463,0.08588155,0
Q15293,RCN1,Homo sapiens (Human),1,0.820442054,0.99250752,0.319061653,0.135677103,0
Q15363,TMED2,Homo sapiens (Human),0.872929703,1,0.905129839,0.644294453,0.783776301,0
Q15365,PCBP1,Homo sapiens (Human),0.195622128,0.041839922,0,0.255507934,1,0.592656002
Q15369,TCEB1,Homo sapiens (Human),0.940938788,0.120143072,0.131157486,1,0.884190824,0
Q15370,TCEB2,Homo sapiens (Human),1,0,0.019842796,0.072614395,0.391891975,0.026863242
Q15382,RHEB,Homo sapiens (Human),0.699312138,0,0.164905609,0.690644793,1,0.471161524
Q15392,DHCR24,Homo sapiens (Human),0.852519119,1,0.726128668,0.477881537,0.539771328,0
Q15404,RSU1,Homo sapiens (Human),1,0.568913248,0.250073913,0.223963277,0.142408648,0
Q15417,CNN3,Homo sapiens (Human),1,0.397804528,0.21459772,0.114017351,0.040250471,0
Q15436,SEC23A,Homo sapiens (Human),0.237631976,0.281958885,0,0.363897868,1,0.108873274
Q15526,SURF1,Homo sapiens (Human),0,0.054936093,0.410831638,1,0.652077154,0.208780712
Q15582,TGFBI,Homo sapiens (Human),0,0.040239252,0.048230424,0.265947221,1,0.402294837
Q15599,SLC9A3R2,Homo sapiens (Human),1,0.591875843,0.43824746,0.28221378,0.098514333,0
Q15629,TRAM1,Homo sapiens (Human),0.763332591,1,0.469778543,0.660343639,0.65538851,0
Q15643,TRIP11,Homo sapiens (Human),0.342507473,1,0.267283298,0.122871934,0.067357085,0
Q15738,NSDHL,Homo sapiens (Human),1,0.938570244,0.808727585,0.386058769,0.25312045,0
Q15746,MYLK,Homo sapiens (Human),0.289382115,0,0.027827796,0.277109644,1,0.463152376
Q15758,SLC1A5,Homo sapiens (Human),1,0.644607984,0.361377005,0.169123028,0.049241627,0
Q15833,STXBP2,Homo sapiens (Human),1,0.486387727,0.31930139,0.197871027,0.07182977,0
Q15843,NEDD8,Homo sapiens (Human),1,0.358058457,0.387865711,0.100088336,0.050101592,0
Q15904,ATP6AP1,Homo sapiens (Human),0.741641368,0.832081951,1,0.427710355,0.455851022,0
Q15942,ZYX,Homo sapiens (Human),1,0.382479061,0.122473506,0.052366804,0.119089313,0
Q16134,ETFDH,Homo sapiens (Human),0,0.004827878,0.442032881,1,0.38346764,0.103350926
Q16181,7-Sep,Homo sapiens (Human),1,0.410798347,0.411318706,0.196025547,0.102822034,0
Q16270,IGFBP7,Homo sapiens (Human),0.632527084,1,0.622229242,0.336311046,0.296804983,0
Q16401,PSMD5,Homo sapiens (Human),0.737638267,0.455891883,0,0.112717681,1,0.372226208
Q16513,PKN2,Homo sapiens (Human),1,0.452397193,0.197346482,0.227502521,0.175175498,0
Q16527,CSRP2,Homo sapiens (Human),1,0.38859108,0.20078632,0.199307355,0.18732627,0
Q16540,MRPL23,Homo sapiens (Human),0,0.040231526,0.481464164,1,0.325632356,0.148147047
Q16555,DPYSL2,Homo sapiens (Human),0.470857919,0.158528644,0,0.196037679,1,0.458577891
Q16595,FXN,Homo sapiens (Human),0,0.025528241,0.45655983,1,0.24350656,0.051579232
Q16610,ECM1,Homo sapiens (Human),0.838076112,1,0.83097422,0.247465,0.08786539,0
Q16611,BAK1,Homo sapiens (Human),0,0.021045404,0.371349453,1,0.403223712,0.110333849
Q16629,SRSF7,Homo sapiens (Human),0.525409473,0,0.369829887,0.25086837,1,0.90281233
Q16643,DBN1,Homo sapiens (Human),1,0.290715945,0.168767837,0.172278259,0.12610512,0
Q16658,FSCN1,Homo sapiens (Human),1,0.405685703,0.02156836,0.054939489,0.362708454,0
Q16698,DECR1,Homo sapiens (Human),0,0.008687975,0.435392409,1,0.389228445,0.161294161
Q16706,MAN2A1,Homo sapiens (Human),0.30607045,1,0.580474415,0.382225882,0.604335428,0
Q16718,NDUFA5,Homo sapiens (Human),0,0.01673521,0.461763644,1,0.339325346,0.181595092
Q16740,CLPP,Homo sapiens (Human),0,0.014237634,0.378313167,1,0.365054503,0.138754012
Q16762,TST,Homo sapiens (Human),0,0.015107874,0.432713103,1,0.372493135,0.091909032
Q16775,HAGH,Homo sapiens (Human),0.010596592,0,0.374299237,1,0.291980148,0.019006207
Q16795,NDUFA9,Homo sapiens (Human),0.003014263,0,0.452906333,1,0.296822101,0.105843755
Q16799,RTN1,Homo sapiens (Human),1,0.914381416,0.566536254,0.361113326,0.179040586,0
Q16822,PCK2,Homo sapiens (Human),0,0.019621763,0.383615531,1,0.361508721,0.125577476
Q16836,HADH,Homo sapiens (Human),0,0.010218449,0.466778478,1,0.246445787,0.11649347
Q16850,CYP51A1,Homo sapiens (Human),0.902596097,0.980126361,1,0.367716843,0.183789027,0
Q16864,ATP6V1F,Homo sapiens (Human),1,0.956585912,0.635029148,0.345286136,0.164552346,0
Q16881,TXNRD1,Homo sapiens (Human),1,0.47919761,0.399131098,0.470005589,0.249485511,0
Q16891-4,#N/A,#N/A,0.111889679,0,0.543411489,1,0.212294416,0.128380505
Q29983,MICA,Homo sapiens (Human),0.789884039,1,0.741353237,0.383156964,0.259200747,0
Q2M389,KIAA1033,Homo sapiens (Human),0.744466026,0.43302413,0.53113472,0.782579135,1,0
Q32P28,P3H1,Homo sapiens (Human),0.612513515,1,0.79678361,0.341048211,0.280780579,0
Q3SXM5,HSDL1,Homo sapiens (Human),0,0.058779611,0.409179219,1,0.377257347,0.13244691
Q3SY69,ALDH1L2,Homo sapiens (Human),0.007385697,0,0.476073158,1,0.402930037,0.141897696
Q3ZAQ7,VMA21,Homo sapiens (Human),1,0.595055191,0.396257744,0.265508283,0.74956982,0
Q3ZCQ8,TIMM50,Homo sapiens (Human),0,0.026318765,0.482074581,1,0.231013363,0.115179881
Q4G0I0,CCSMST1,Homo sapiens (Human),0,0.056768629,0.462168443,1,0.25891752,0.111777679
Q4G0N4,NADK2,Homo sapiens (Human),0.014541794,0,0.415793803,1,0.526020888,0.171546648
Q4G148,GXYLT1,Homo sapiens (Human),0.563180284,1,0.773698453,0.16735488,0.369765035,0
Q4G176,ACSF3,Homo sapiens (Human),0.010047479,0,0.478975472,1,0.301267656,0.082908096
Q4KMP7,TBC1D10B,Homo sapiens (Human),1,0.376228507,0.291171574,0.137877706,0.038564937,0
Q4KMQ2,ANO6,Homo sapiens (Human),1,0.692208248,0.509754718,0.297129679,0.204731546,0
Q4U2R6,MRPL51,Homo sapiens (Human),0.004202249,0,0.431179739,1,0.23809226,0.036971404
Q4V9L6,TMEM119,Homo sapiens (Human),1,0.432389669,0.412071618,0.318143765,0.185060768,0
Q4VC31,CCDC58,Homo sapiens (Human),0,0.016257355,0.608447896,1,0.116680568,0.065207094
Q53EP0,FNDC3B,Homo sapiens (Human),0.033680777,0.637745593,0.084239602,0.058442506,1,0
Q9P0S3,ORMDL1,Homo sapiens (Human),1,0.777835181,0.831277789,0.186039163,0.202371582,0
Q53GQ0,HSD17B12,Homo sapiens (Human),1,0.710184662,0.772194172,0.395208208,0.192389835,0
Q53H12,AGK,Homo sapiens (Human),0,0.031288772,0.416076974,1,0.339332243,0.128235326
Q53H82,LACTB2,Homo sapiens (Human),0,0.0168825,0.515359083,1,0.416717105,0.07101306
Q53R41,FASTKD1,Homo sapiens (Human),0.009883877,0.001013585,0.508235761,1,0.222587261,0
Q53S33,BOLA3,Homo sapiens (Human),0.020650676,0,0.586890519,1,0.180767494,0.083521137
Q53TN4,CYBRD1,Homo sapiens (Human),1,0.586778241,0.422758395,0.175369609,0.063200288,0
Q56VL3,OCIAD2,Homo sapiens (Human),0.031763115,0,0.406646382,1,0.257603177,0.153365712
Q5BJF2,TMEM97,Homo sapiens (Human),0.616133111,1,0.615847769,0.415689803,0.698353232,0
Q5BJH7,YIF1B,Homo sapiens (Human),0.841151478,1,0.484776541,0.30087804,0.601598209,0
Q5EB52,MEST,Homo sapiens (Human),0.323129799,0.587766776,0.679901151,0.730710948,1,0
Q5EBM0,CMPK2,Homo sapiens (Human),0.402265898,0.392542155,0.638815061,1,0.709935578,0
Q5H8A4,PIGG,Homo sapiens (Human),0.508376708,1,0.593598641,0.401187378,0.578684683,0
Q5HYI8,RABL3,Homo sapiens (Human),1,0.833208941,0.562245901,0.253109298,0.077793982,0
Q5J8M3,EMC4,Homo sapiens (Human),0.576488591,1,0.857441047,0.306625509,0.214470916,0
Q5JPH6,EARS2,Homo sapiens (Human),0,0.020184584,0.364676026,1,0.436770129,0.135986687
Q5JRA6,MIA3,Homo sapiens (Human),0.735859557,0.932344522,1,0.334793219,0.134895627,0
Q5JRX3,PITRM1,Homo sapiens (Human),0,0.0135454,0.411827097,1,0.405489647,0.144718504
Q5JTJ3,COA6,Homo sapiens (Human),0,0.008556228,0.50673548,1,0.158600162,0.101581973
Q5JTV8,TOR1AIP1,Homo sapiens (Human),0.623351468,0.482522637,0.472473915,0.586918028,1,0
Q5JTZ9,AARS2,Homo sapiens (Human),0,0.008801631,0.39993586,1,0.327111569,0.07916388
Q5JU69,TOR2A,Homo sapiens (Human),1,0.620995725,0.78248382,0.405207111,0.156778674,0
Q5RI15,COX20,Homo sapiens (Human),0,0.014084978,0.44870712,1,0.703110849,0.149792933
Q5SWX8,ODR4,Homo sapiens (Human),0.961919372,1,0.980872386,0.397956603,0.53508315,0
Q5SXM8,DNLZ,Homo sapiens (Human),0,0.011950202,0.359480108,1,0.695126777,0.139079601
Q5T160,RARS2,Homo sapiens (Human),0.012419209,0,0.400361143,1,0.466955306,0.170791966
Q5T3F8,TMEM63B,Homo sapiens (Human),0.865681112,1,0.468585431,0.252215121,0.220394707,0
Q5T440,IBA57,Homo sapiens (Human),0,0.012086652,0.319713039,1,0.748185475,0.098093909
Q5T4S7,UBR4,Homo sapiens (Human),0.110780833,0,0.166605983,0.564719121,1,0.510087305
Q5T653,MRPL2,Homo sapiens (Human),0,0.01138814,0.332051388,1,0.391496509,0.120070668
Q5T8D3,ACBD5,Homo sapiens (Human),0.237708,0.847911686,1,0.963519279,0.65103361,0
Q5T9A4,ATAD3B,Homo sapiens (Human),0.028664055,0.028447821,0.447221346,1,0.32366893,0
Q5T9L3,WLS,Homo sapiens (Human),1,0.755761638,0.626964728,0.345031399,0.265497094,0
Q5TZA2,CROCC,Homo sapiens (Human),1,0.613468987,0.230174227,0.148886216,0.026617697,0
Q5U5X0,LYRM7,Homo sapiens (Human),0.120289657,0,0.765206024,1,0.431283401,0.152081268
Q5UCC4,EMC10,Homo sapiens (Human),0.474162473,0.810091468,1,0.49623898,0.496923243,0
Q7L523,RRAGA,Homo sapiens (Human),1,0.230381972,0.185916324,0.088029185,0.095150397,0
Q5ZPR3,CD276,Homo sapiens (Human),1,0.393016651,0.464752628,0.195981992,0.115846971,0
Q68CQ7,GLT8D1,Homo sapiens (Human),0.229449317,1,0.596341293,0.305428186,0.588734825,0
Q6DD88,ATL3,Homo sapiens (Human),1,0.862385071,0.754365042,0.332766711,0.311458777,0
Q6DKK2,TTC19,Homo sapiens (Human),0,0.036063715,0.520875204,1,0.214018072,0.112340701
Q6GMV3,PTRHD1,Homo sapiens (Human),0.012106955,0,0.388258511,1,0.215572826,0.092019015
Q6IAN0,DHRS7B,Homo sapiens (Human),0.594153568,0.703417754,1,0.764431001,0.413954707,0
Q6IBS0,TWF2,Homo sapiens (Human),1,0.551182393,0.220989663,0.303253264,0.634176865,0
Q6L8Q7,PDE12,Homo sapiens (Human),0,0.03004743,0.43888641,1,0.449231501,0.112396303
Q6NTF9,RHBDD2,Homo sapiens (Human),0.567731385,1,0.524769287,0.260277698,0.257640674,0
Q6NUK1,SLC25A24,Homo sapiens (Human),0,0.012008375,0.532362563,1,0.305858072,0.115546642
Q6NUM9,RETSAT,Homo sapiens (Human),0.873021419,1,0.936707776,0.478007263,0.316000545,0
Q6NUQ4,TMEM214,Homo sapiens (Human),0.55992179,0.854616973,1,0.337752921,0.259048077,0
Q6NVY1,HIBCH,Homo sapiens (Human),0.01012297,0,0.431938073,1,0.289899423,0.098455772
Q6NYC8,PPP1R18,Homo sapiens (Human),1,0.44415474,0.261964467,0.106468835,0.009738163,0
Q6NZI2,PTRF,Homo sapiens (Human),1,0.68477972,0.574297327,0.122971412,0.074235986,0
Q6P1L8,MRPL14,Homo sapiens (Human),0,0.00789649,0.476697391,1,0.185164636,0.067059637
Q6P1M0,SLC27A4,Homo sapiens (Human),0.96841908,1,0.652907959,0.226609819,0.254991933,0
Q6P1Q0,LETMD1,Homo sapiens (Human),0,0.02826807,0.385379526,1,0.530997421,0.094618213
Q6P1X6,C8orf82,Homo sapiens (Human),0,0.001198583,0.398585477,1,0.550433307,0.208329905
Q6P4E1,CASC4,Homo sapiens (Human),0.413889444,1,0.556059767,0.503512527,0.972028007,0
Q6P587,FAHD1,Homo sapiens (Human),0.016001622,0,0.405558203,1,0.2418377,0.075684737
Q6P9B6,TLDC1,Homo sapiens (Human),1,0.650427119,0.428270953,0.182873048,0.085864705,0
Q6PCB7,SLC27A1,Homo sapiens (Human),0.923234342,1,0.609842088,0.5763675,0.437402927,0
Q6PGP7,TTC37,Homo sapiens (Human),0.080750948,0.0047912,0.210674049,1,0.381310994,0
Q6PI48,DARS2,Homo sapiens (Human),0,0.001068042,0.411943898,1,0.431269485,0.119300109
Q6PI78,TMEM65,Homo sapiens (Human),0.010250614,0,0.444575923,1,0.464673284,0.078851268
Q6PIU2,NCEH1,Homo sapiens (Human),0.688580104,0.998954342,0.747348265,0.693934722,1,0
Q6PML9,SLC30A9,Homo sapiens (Human),0,0.015602095,0.393056661,1,0.474842892,0.128616097
Q6UB35,MTHFD1L,Homo sapiens (Human),0,0.014570352,0.474010273,1,0.356866269,0.145074665
Q6UVK1,CSPG4,Homo sapiens (Human),1,0.675100928,0.383608309,0.160210716,0.087082186,0
Q6UW63,KDELC1,Homo sapiens (Human),0.823691917,0.821912877,1,0.689883536,0.37961042,0
Q6UW68,TMEM205,Homo sapiens (Human),0.693191627,0.640631197,0.841777392,0.817449275,1,0
Q6UWP7,LCLAT1,Homo sapiens (Human),0.910301224,0.761470093,1,0.409322658,0.291340543,0
Q6Y1H2,HACD2,Homo sapiens (Human),0.764798796,1,0.652883803,0.389275172,0.325912791,0
Q6YHK3,CD109,Homo sapiens (Human),1,0.653999595,0.479518055,0.228364846,0.162137095,0
Q6YN16,HSDL2,Homo sapiens (Human),0,0.038232948,0.482793915,1,0.417294523,0.138418099
Q6YP21,CCBL2,Homo sapiens (Human),5.06E-05,0,0.381836028,1,0.420743182,0.109531169
Q6ZXV5,TMTC3,Homo sapiens (Human),0.329601312,0.970600826,0.996770231,0.783990257,1,0
Q709F0,ACAD11,Homo sapiens (Human),0,0.172500763,0.525698918,0.856045015,1,0.003673381
Q70UQ0,#N/A,#N/A,0.326573288,0.779731788,1,0.636133406,0.726620116,0
Q70UQ0-4,#N/A,#N/A,0.271118063,0.603756937,1,0.621769258,0.674069618,0
Q7KYR7,BTN2A1,Homo sapiens (Human),1,0.49701815,0.471675152,0.348061515,0.191047661,0
Q7KZF4,SND1,Homo sapiens (Human),0.364819729,0,0.493081722,0.853744066,1,0.379306233
Q7KZN9,COX15,Homo sapiens (Human),0,0.011461172,0.414759428,1,0.340274997,0.134777646
Q7L0J3,SV2A,Homo sapiens (Human),0.825431083,1,0.421969919,0.199052122,0.17206229,0
Q7L0Y3,TRMT10C,Homo sapiens (Human),0,0.022782426,0.449722948,1,0.244793656,0.107144538
Q7L1Q6,BZW1,Homo sapiens (Human),0.303467265,0,0.142310638,0.421140206,1,0.671742018
Q7L2E3,DHX30,Homo sapiens (Human),0,0.02353863,0.41617548,1,0.296375182,0.109205812
Q7L2H7,EIF3M,Homo sapiens (Human),0.450608198,0,0.141715216,0.312667775,1,0.567273644
Q7L576,CYFIP1,Homo sapiens (Human),1,0.247740618,0.054066578,0.100868502,0.899610164,0
Q7L592,NDUFAF7,Homo sapiens (Human),0.056901088,0,0.386594041,1,0.245601866,0.038569339
Q7L5D6,GET4,Homo sapiens (Human),0.157752098,0,0.094463392,0.389270636,1,0.737408104
Q7L8L6,FASTKD5,Homo sapiens (Human),0,0.041173265,0.506753409,1,0.331541685,0.094386194
Q9H8S9,MOB1A,Homo sapiens (Human),1,0.610456014,0.583722385,0.241773226,0,0.00391394
Q7Z2K6,ERMP1,Homo sapiens (Human),0.527864165,0.816247629,0.6351782,0.819091469,1,0
Q7Z2W4,ZC3HAV1,Homo sapiens (Human),0.40274288,0,0.040727472,0.378996787,1,0.264186663
Q7Z2W9,MRPL21,Homo sapiens (Human),0,0.012123261,0.365206793,1,0.355609597,0.103816029
Q7Z3C6,ATG9A,Homo sapiens (Human),0.709058316,1,0.308760524,0.176118695,0.312323741,0
Q7Z3E5,ARMC9,Homo sapiens (Human),0.0882946,0,0.296123553,0.586111253,1,0.591179517
Q7Z406,MYH14,Homo sapiens (Human),0.379398926,0.359715298,1,0.276287804,0.058802461,0
Q7Z449,CYP2U1,Homo sapiens (Human),1,0.695894843,0.866091038,0.437338839,0.16072181,0
Q7Z4H8,KDELC2,Homo sapiens (Human),0.969991707,1,0.936649167,0.350773388,0.192063012,0
Q7Z4W1,DCXR,Homo sapiens (Human),0.008843,0,0.397705442,1,0.66140081,0.147761069
Q7Z5G4,GOLGA7,Homo sapiens (Human),1,0.50064342,0.503225022,0.256415533,0.006787504,0
Q7Z6M4,MTERF4,Homo sapiens (Human),0,0.037722665,0.494440172,1,0.266428387,0.112246358
Q7Z7F7,MRPL55,Homo sapiens (Human),0,0.026764973,0.338414133,1,0.42715347,0.102696767
Q7Z7H5,TMED4,Homo sapiens (Human),0.590403525,1,0.683937531,0.42168272,0.503916292,0
Q7Z7H8,MRPL10,Homo sapiens (Human),0,0.010685903,0.43175455,1,0.261329602,0.062902779
Q7Z7K0,CMC1,Homo sapiens (Human),0.001455203,0,0.61630274,1,0.104926863,0.045665514
Q7Z7M9,GALNT5,Homo sapiens (Human),0.271778245,1,0.472892293,0.404275818,0.553010678,0
Q86SF2,GALNT7,Homo sapiens (Human),0.964083818,1,0.989139404,0.598797022,0.415009966,0
Q86SK9,SCD5,Homo sapiens (Human),0.683204686,1,0.481857725,0.319688816,0.258822906,0
Q86SX6,GLRX5,Homo sapiens (Human),0,0.051511314,0.462886782,1,0.381917583,0.095304373
Q86T03,TMEM55B,Homo sapiens (Human),0.785930587,0.764675554,1,0.343143209,0.173475789,0
Q86TM6,SYVN1,Homo sapiens (Human),0.589906534,1,0.647483783,0.635465008,0.75768116,0
Q86TW2,ADCK1,Homo sapiens (Human),0.247360416,0,0.486276496,1,0.2555119,0.019560749
P49753,ACOT2,Homo sapiens (Human),0,0.033882248,0.513821811,1,0.494087424,0.129952285
Q86U28,ISCA2,Homo sapiens (Human),0,0.0177422,0.403974985,1,0.487105955,0.164385509
Q86UB9,TMEM135,Homo sapiens (Human),0.015860923,0,0.689163242,1,0.351745435,0.094728307
Q86UE4,MTDH,Homo sapiens (Human),0.666456612,0.803377405,1,0.520552539,0.371618899,0
Q86UP2,KTN1,Homo sapiens (Human),1,0.857173453,0.162684266,0.038211408,0.012143289,0
Q86UT6,NLRX1,Homo sapiens (Human),0.01931441,0,0.403152832,1,0.483094296,0.089317451
Q86UY8,NT5DC3,Homo sapiens (Human),0.018630277,0,0.462985276,1,0.321370094,0.030030522
Q86VP6,CAND1,Homo sapiens (Human),1,0.342075141,0.308387082,0.222814779,0,0.016910073
Q86VR2,FAM134C,Homo sapiens (Human),0.67624725,1,0.531813856,0.273832197,0.356190276,0
Q86WA6,BPHL,Homo sapiens (Human),0,0.00335159,0.515454414,1,0.249187669,0.087751306
Q86WA8,LONP2,Homo sapiens (Human),0.076434565,0.333874181,1,0.944307799,0.85548756,0
Q86WC4,OSTM1,Homo sapiens (Human),0.610600972,0.593840941,1,0.373308976,0.060761417,0
Q86XR7,TICAM2,Homo sapiens (Human),0.856815492,0.904375241,0.572464216,0.618219568,1,0
Q86Y39,NDUFA11,Homo sapiens (Human),0,0.086164394,0.425524949,1,0.357058122,0.14403741
Q86Y79,PTRH1,Homo sapiens (Human),0,0.02257181,0.415087459,1,0.614042613,0.244071866
Q86Y82,STX12,Homo sapiens (Human),1,0.974806189,0.511487519,0.102302346,0.007055248,0
Q86YR5,GPSM1,Homo sapiens (Human),0.334080769,0.003663525,0,0.351338301,1,0.763656104
Q86YS6,RAB43,Homo sapiens (Human),1,0.845867024,0.75317368,0.613101562,0.979331689,0
Q8IUR0,TRAPPC5,Homo sapiens (Human),0.77979347,0.31981373,0,0.15017667,1,0.114129651
Q8IUX7,AEBP1,Homo sapiens (Human),1,0.764773145,0.803935147,0.318053546,0.187489673,0
Q8IV08,PLD3,Homo sapiens (Human),0.492809763,0.851881361,1,0.680449839,0.22953923,0
Q8IVF2,AHNAK2,Homo sapiens (Human),1,0.468127198,0.290239386,0.136925264,0.035310869,0
Q8IVL5,P3H2,Homo sapiens (Human),0.401494594,0.66966711,0.667262955,0.609709137,1,0
Q8IVL6,P3H3,Homo sapiens (Human),0.552485936,1,0.905248398,0.56553172,0.865284402,0
Q8IVM0,CCDC50,Homo sapiens (Human),0.052924997,0,0.396267794,1,0.183451144,0.209419364
Q8IVS2,MCAT,Homo sapiens (Human),0.00214495,0,0.376390165,1,0.291768173,0.027235189
Q8IWA4,MFN1,Homo sapiens (Human),0.001971254,0,0.392300753,1,0.253261798,0.086260096
Q8IWB7,WDFY1,Homo sapiens (Human),1,0.582457664,0.197072692,0,0.125581134,0.138295915
Q8IWB9,TEX2,Homo sapiens (Human),0.683602398,1,0.629533736,0.326324439,0.264008638,0
